"phone_id";"Company";"TypeName";"Inches";"resolution_width";"resolution_height";"touchscreen";"ips_panel";"cpu_brand";"cpu_speed";"Ram";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"OpSys";"Weight";"Price"
840;"Asus";"Notebook";15.6;1920;1080;0;0;"Intel";2.5;8;"HDD";128;0;"Intel";"windows";2.0;31435.2
841;"Asus";"Gaming";17.3;1920;1080;0;0;"Intel";2.6;16;"Hybrid";512;1024;"Nvidia";"windows";2.0;95850.72
842;"Dell";"Gaming";17.3;1920;1080;0;1;"Intel";2.8;32;"Hybrid";512;1024;"Nvidia";"windows";4.0;163723.5792
843;"HP";"Notebook";17.3;1600;900;0;0;"Intel";2.5;8;"HDD";1024;0;"Nvidia";"windows";2.0;48484.8
844;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";2.5;8;"SSD";128;0;"Intel";"windows";2.0;38041.3872
845;"HP";"Ultrabook";14.0;1920;1080;0;0;"Intel";2.5;8;"SSD";512;0;"Intel";"windows";1.0;99633.6
846;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";2.7;4;"SSD";256;0;"AMD";"windows";2.0;39373.92
847;"HP";"2 in 1 Convertible";11.6;1366;768;1;0;"Intel";1.1;4;"Flash Storage";32;0;"Intel";"Other";1.0;32767.2
848;"Asus";"Ultrabook";13.3;1920;1080;0;1;"Intel";2.3;8;"SSD";512;0;"Nvidia";"windows";1.0;54665.28
849;"HP";"2 in 1 Convertible";13.3;1920;1080;1;0;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;121318.56
850;"HP";"Ultrabook";14.0;1920;1080;0;0;"Intel";2.5;8;"SSD";512;0;"Intel";"windows";1.0;78215.04
851;"HP";"Notebook";15.6;1366;768;0;0;"Intel";1.6;4;"SSD";128;0;"Intel";"N/A";1.0;15930.72
852;"Asus";"Gaming";15.6;1920;1080;0;0;"Intel";2.8;16;"Hybrid";128;1024;"Nvidia";"windows";2.0;101178.72
853;"Dell";"Notebook";17.3;1920;1080;0;0;"Intel";2.7;8;"HDD";1024;0;"AMD";"linux";2.0;46087.2
854;"Lenovo";"Ultrabook";14.0;1920;1080;0;1;"Intel";2.8;8;"SSD";256;0;"Nvidia";"windows";1.0;101391.84
855;"Asus";"Notebook";15.6;1920;1080;0;1;"Intel";2.7;8;"SSD";256;0;"Nvidia";"windows";2.0;41931.36
856;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";2.5;8;"SSD";128;0;"Intel";"windows";1.0;50349.6
857;"Asus";"Notebook";15.6;1366;768;0;0;"Intel";1.1;4;"HDD";1024;0;"Intel";"windows";2.0;23922.72
858;"HP";"2 in 1 Convertible";13.3;1920;1080;1;0;"Intel";2.8;8;"SSD";256;0;"Intel";"windows";1.0;136343.52
859;"Dell";"Notebook";13.3;1920;1080;1;0;"Intel";2.3;8;"HDD";1024;0;"Intel";"windows";1.0;34578.72
860;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";2.0;4;"HDD";1024;0;"Intel";"N/A";2.0;24988.32
861;"Lenovo";"Notebook";15.6;1920;1080;0;1;"Intel";2.5;8;"HDD";1024;0;"Intel";"windows";2.0;45323.1648
862;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";2.6;8;"SSD";256;0;"AMD";"windows";1.0;71874.72
863;"Toshiba";"Notebook";13.3;1920;1080;0;0;"Intel";2.5;4;"SSD";128;0;"Intel";"windows";1.0;68464.8
864;"Lenovo";"Gaming";15.6;1920;1080;0;1;"Intel";2.5;8;"HDD";1024;0;"Nvidia";"N/A";2.0;54185.76
865;"Dell";"Ultrabook";13.3;3200;1800;1;0;"Intel";2.5;16;"SSD";512;0;"Intel";"windows";1.0;119347.2
866;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";2.3;4;"HDD";500;0;"Intel";"windows";2.0;48484.8
867;"Toshiba";"Ultrabook";13.3;1366;768;0;0;"Intel";2.3;8;"SSD";256;0;"Intel";"windows";1.0;58341.6
868;"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;1;"Intel";2.7;8;"SSD";256;0;"Intel";"windows";1.0;103896.0
869;"Acer";"Notebook";14.0;1920;1080;0;1;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;48058.56
870;"Dell";"Workstation";15.6;1920;1080;0;0;"Intel";2.8;8;"HDD";1024;0;"Nvidia";"windows";2.0;94731.84
871;"Lenovo";"Notebook";15.6;1366;768;0;0;"Intel";2.5;4;"HDD";500;0;"Intel";"windows";2.0;56210.4
872;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";2.0;4;"HDD";1024;0;"AMD";"N/A";2.0;25521.12
873;"Toshiba";"Notebook";15.6;1920;1080;0;1;"Intel";2.7;8;"SSD";256;0;"Intel";"windows";2.0;73952.64
874;"Lenovo";"Notebook";13.3;1920;1080;0;1;"Intel";2.4;4;"SSD";180;0;"Intel";"windows";1.0;39160.8
875;"Samsung";"Ultrabook";15.0;1920;1080;0;0;"Intel";2.7;16;"SSD";256;0;"Nvidia";"windows";1.0;98514.72
876;"Dell";"Ultrabook";12.5;1920;1080;0;0;"Intel";2.8;8;"SSD";256;0;"Intel";"windows";1.0;90043.2
877;"Asus";"Notebook";15.6;1366;768;0;0;"Intel";1.1;4;"HDD";1024;0;"Intel";"linux";2.0;21258.1872
878;"Xiaomi";"Ultrabook";13.3;1920;1080;0;1;"Intel";2.3;8;"SSD";256;0;"Nvidia";"windows";1.0;49816.8
879;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";2.5;4;"Hybrid";128;1024;"Nvidia";"windows";2.0;48618.0
880;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";2.5;4;"SSD";256;0;"Intel";"windows";2.0;44701.92
881;"HP";"2 in 1 Convertible";13.3;1920;1080;1;0;"Intel";2.5;4;"SSD";256;0;"Intel";"windows";1.0;90576.0
882;"HP";"2 in 1 Convertible";15.6;1366;768;1;0;"Intel";2.5;4;"HDD";500;0;"Intel";"windows";2.0;36486.144
883;"Asus";"Notebook";14.1;1366;768;0;0;"Intel";1.1;4;"Flash Storage";32;0;"Intel";"windows";1.0;18541.44
884;"Lenovo";"Notebook";15.6;1920;1080;0;1;"Intel";2.5;8;"HDD";1024;0;"Nvidia";"windows";2.0;35644.32
885;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";1.6;4;"HDD";500;0;"Intel";"windows";2.0;19660.32
886;"HP";"2 in 1 Convertible";13.3;1920;1080;1;0;"Intel";2.5;4;"SSD";256;0;"Intel";"windows";1.0;95850.72
887;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";2.0;4;"HDD";1024;0;"AMD";"linux";2.0;24279.696
888;"Asus";"Gaming";17.3;1920;1080;0;0;"Intel";2.5;12;"Hybrid";128;1024;"Nvidia";"windows";2.0;72988.272
889;"Acer";"Netbook";11.6;1366;768;0;1;"Intel";1.6;4;"Flash Storage";32;0;"Intel";"Other";1.0;15824.16
890;"Lenovo";"Notebook";17.3;1600;900;0;0;"AMD";2.2;4;"HDD";500;0;"AMD";"windows";2.0;20193.12
891;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";2.5;4;"SSD";128;0;"Intel";"windows";1.0;67399.2
892;"HP";"2 in 1 Convertible";13.3;3200;1800;1;0;"Intel";2.7;16;"SSD";256;0;"Intel";"windows";1.0;74538.72
893;"Samsung";"Ultrabook";15.0;1920;1080;0;0;"Intel";2.7;8;"SSD";256;0;"Intel";"windows";1.0;90522.72
894;"Lenovo";"Ultrabook";14.0;1920;1080;0;1;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;95850.72
895;"MSI";"Gaming";17.3;3840;2160;0;1;"Intel";2.6;16;"Hybrid";512;2048;"Nvidia";"windows";2.0;141138.72
896;"Toshiba";"Notebook";13.3;1920;1080;0;0;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;78588.0
897;"Dell";"Gaming";15.6;1920;1080;0;0;"Intel";2.8;8;"HDD";1024;0;"Nvidia";"linux";2.0;49497.12
898;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";2.7;8;"HDD";1024;0;"Nvidia";"windows";2.0;47952.0
899;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";2.0;4;"HDD";1024;0;"AMD";"windows";2.0;32713.92
900;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";2.6;8;"HDD";500;0;"Intel";"windows";1.0;49816.8
901;"Dell";"2 in 1 Convertible";13.3;3200;1800;1;0;"Intel";1.3;8;"SSD";512;0;"Intel";"windows";1.0;107257.968
902;"Asus";"Gaming";17.3;1920;1080;0;1;"Intel";2.7;32;"SSD";256;256;"Nvidia";"windows";3.0;68145.12
903;"Dell";"2 in 1 Convertible";13.3;1920;1080;1;0;"Intel";1.3;16;"SSD";256;0;"Intel";"windows";1.0;87858.72
904;"Lenovo";"Ultrabook";14.0;1920;1080;0;1;"Intel";2.7;8;"Flash Storage";256;0;"Intel";"windows";1.0;109170.72
905;"Lenovo";"Notebook";15.6;1920;1080;0;1;"Intel";2.5;8;"SSD";512;0;"Intel";"windows";1.0;104588.1072
906;"LG";"Ultrabook";15.6;1920;1080;1;1;"Intel";2.7;16;"SSD";512;0;"Intel";"windows";1.0;111834.72
907;"HP";"Netbook";12.5;1920;1080;0;0;"Intel";2.7;8;"SSD";512;0;"Intel";"windows";1.0;79014.24
908;"Acer";"Notebook";15.6;1920;1080;0;1;"Intel";1.5;4;"Flash Storage";16;0;"Intel";"Other";2.0;19127.52
909;"Lenovo";"Notebook";15.6;1920;1080;0;1;"Intel";2.3;8;"Hybrid";128;1024;"Nvidia";"windows";2.0;42037.92
910;"LG";"Ultrabook";14.0;1920;1080;1;1;"Intel";2.7;8;"SSD";512;0;"Intel";"windows";0.0;101178.72
911;"Dell";"Notebook";14.0;1920;1080;0;0;"Intel";2.8;8;"SSD";256;0;"Intel";"windows";1.0;64202.4
912;"HP";"Ultrabook";12.5;3840;2160;1;0;"Intel";1.2;8;"SSD";240;0;"Intel";"windows";1.0;165168.0
913;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";2.7;6;"SSD";256;0;"Nvidia";"windows";2.0;42037.92
914;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";2.7;8;"SSD";256;0;"Nvidia";"windows";2.0;54291.7872
915;"Acer";"Notebook";15.6;1920;1080;0;0;"Intel";2.4;4;"HDD";1024;0;"Intel";"windows";2.0;26586.72
916;"Lenovo";"Notebook";13.3;1920;1080;0;0;"Intel";2.5;4;"SSD";128;0;"Intel";"windows";1.0;46939.68
917;"HP";"Notebook";13.3;1920;1080;0;0;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;51148.8
918;"MSI";"Gaming";17.3;1920;1080;0;0;"Intel";2.8;16;"Hybrid";256;1024;"Nvidia";"windows";2.0;85194.72
919;"Dell";"Gaming";15.6;1920;1080;0;0;"Intel";2.8;16;"Hybrid";128;1024;"Nvidia";"windows";2.0;71874.72
920;"MSI";"Gaming";15.6;1920;1080;0;0;"Intel";2.5;8;"Hybrid";128;1024;"Nvidia";"windows";2.0;59668.8048
921;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";2.5;4;"HDD";1024;0;"AMD";"windows";2.0;36496.2672
922;"HP";"Ultrabook";15.6;1920;1080;0;0;"Intel";2.5;8;"SSD";256;0;"AMD";"windows";1.0;69103.6272
925;"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;1;"Intel";2.5;8;"SSD";512;0;"Intel";"windows";1.0;97236.0
926;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";2.3;4;"HDD";500;0;"Intel";"windows";1.0;38889.072
927;"Lenovo";"Ultrabook";12.5;1920;1080;0;1;"Intel";2.7;8;"SSD";256;0;"Intel";"windows";1.0;87912.0
928;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";2.3;8;"SSD";256;0;"Intel";"windows";2.0;62071.2
929;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";2.5;4;"HDD";1024;0;"Intel";"windows";2.0;37725.4368
930;"HP";"Notebook";14.0;1366;768;0;0;"Intel";2.3;4;"HDD";500;0;"Intel";"windows";1.0;61218.72
931;"Lenovo";"Notebook";15.6;1366;768;0;0;"Intel";1.1;4;"HDD";1024;0;"Intel";"windows";2.0;16463.52
932;"HP";"Ultrabook";12.5;1920;1080;0;0;"Intel";2.3;4;"HDD";500;0;"Intel";"windows";1.0;84129.12
933;"HP";"Notebook";15.6;1366;768;0;0;"Intel";1.6;4;"HDD";1024;0;"Intel";"N/A";1.0;15392.592
934;"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;1;"Intel";2.2;16;"SSD";1024;0;"Intel";"windows";1.0;95850.72
935;"Toshiba";"Notebook";14.0;1920;1080;0;1;"Intel";2.3;4;"SSD";128;0;"Intel";"windows";1.0;58874.4
936;"HP";"Netbook";12.5;1920;1080;0;0;"Intel";2.3;8;"SSD";256;0;"Intel";"windows";1.0;88924.32
937;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";2.0;4;"HDD";1024;0;"Intel";"windows";2.0;29762.208
938;"MSI";"Gaming";15.6;1920;1080;0;0;"Intel";2.8;8;"Hybrid";128;1024;"Nvidia";"windows";2.0;63882.72
940;"Dell";"Gaming";17.3;2560;1440;0;0;"Intel";2.7;16;"Hybrid";512;1024;"Nvidia";"windows";4.0;146946.24
941;"HP";"Gaming";17.3;1920;1080;0;1;"Intel";2.3;8;"Hybrid";128;1024;"Nvidia";"windows";2.0;74538.72
942;"Asus";"Notebook";17.3;1600;900;0;0;"Intel";1.6;4;"HDD";1024;0;"Nvidia";"windows";2.0;28238.4
943;"Acer";"Notebook";15.6;1366;768;0;0;"Intel";2.5;4;"HDD";500;0;"Intel";"windows";2.0;32980.32
944;"Toshiba";"Notebook";15.6;1366;768;0;0;"Intel";2.3;8;"SSD";256;0;"Intel";"windows";2.0;59620.32
945;"Lenovo";"2 in 1 Convertible";11.3;1920;1080;1;1;"Intel";1.2;8;"SSD";256;0;"Intel";"windows";1.0;69210.72
946;"Lenovo";"Gaming";15.6;1920;1080;0;1;"AMD";2.1;16;"Hybrid";512;1024;"AMD";"windows";2.0;53226.72
947;"Dell";"Ultrabook";12.5;1920;1080;1;0;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;78438.816
948;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";2.7;8;"HDD";1024;0;"Nvidia";"N/A";2.0;36496.8
949;"Dell";"Notebook";17.3;1600;900;0;0;"Intel";2.0;4;"HDD";1024;0;"AMD";"windows";2.0;35111.52
950;"Acer";"Notebook";14.0;1366;768;0;0;"Intel";1.6;4;"Flash Storage";32;0;"Intel";"Other";1.0;18594.72
951;"HP";"Workstation";15.6;1920;1080;0;1;"Intel";2.7;8;"SSD";8;0;"Nvidia";"windows";2.0;119826.72
952;"Dell";"Ultrabook";14.0;1920;1080;0;0;"Intel";2.8;8;"SSD";256;0;"Intel";"windows";1.0;94572.0
953;"Toshiba";"Notebook";13.3;1920;1080;0;0;"Intel";2.3;8;"SSD";256;0;"Intel";"windows";1.0;77788.8
954;"Asus";"2 in 1 Convertible";12.5;1920;1080;0;0;"Intel";1.2;8;"Flash Storage";64;0;"Intel";"Other";1.0;61751.52
955;"Lenovo";"Ultrabook";14.0;1920;1080;0;1;"Intel";2.6;8;"SSD";256;0;"Intel";"windows";1.0;79333.3872
956;"Dell";"Gaming";17.3;3840;2160;0;1;"Intel";2.8;16;"Hybrid";512;1024;"Nvidia";"windows";4.0;168045.12
957;"Dell";"2 in 1 Convertible";13.3;1920;1080;1;0;"Intel";1.2;8;"SSD";256;0;"Intel";"windows";1.0;101178.72
958;"HP";"2 in 1 Convertible";11.6;1366;768;1;0;"Intel";1.1;4;"SSD";256;0;"Intel";"windows";1.0;41292.0
959;"Dell";"Ultrabook";13.3;3200;1800;0;0;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;67559.04
960;"Acer";"2 in 1 Convertible";11.6;1366;768;1;1;"Intel";1.6;4;"Flash Storage";32;0;"Intel";"Other";1.0;20725.92
961;"Toshiba";"Notebook";13.3;1920;1080;0;0;"Intel";2.4;8;"SSD";256;0;"Intel";"windows";1.0;81784.8
962;"Lenovo";"Ultrabook";12.5;1920;1080;0;1;"Intel";2.6;8;"SSD";256;0;"Intel";"windows";1.0;93772.8
963;"Acer";"Notebook";15.6;1920;1080;0;0;"Intel";2.5;12;"Hybrid";128;1024;"Nvidia";"windows";2.0;53759.52
964;"Toshiba";"Ultrabook";12.5;1920;1080;1;0;"Intel";2.7;8;"SSD";512;0;"Intel";"windows";1.0;95371.2
965;"HP";"Notebook";15.6;1366;768;0;0;"Intel";2.5;8;"HDD";1024;0;"Nvidia";"windows";2.0;45101.52
966;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";2.0;4;"HDD";1024;0;"AMD";"linux";2.0;24808.2336
967;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";2.5;4;"HDD";500;0;"Intel";"windows";1.0;43956.0
968;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";2.4;4;"HDD";500;0;"Intel";"windows";2.0;36496.8
969;"Dell";"Gaming";17.3;1920;1080;0;1;"Intel";2.8;32;"Hybrid";256;1024;"Nvidia";"windows";4.0;167778.72
970;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";2.5;6;"SSD";256;0;"Nvidia";"windows";2.0;37029.6
971;"Dell";"2 in 1 Convertible";13.3;3200;1800;1;0;"Intel";1.3;16;"SSD";512;0;"Intel";"windows";1.0;101178.72
972;"Dell";"Ultrabook";14.0;2560;1440;1;0;"Intel";2.6;8;"SSD";256;0;"Intel";"windows";1.0;104587.5744
973;"Dell";"Gaming";17.3;1920;1080;0;0;"Intel";2.6;32;"Hybrid";256;1024;"Nvidia";"windows";4.0;149184.0
974;"Toshiba";"Notebook";14.0;1920;1080;0;0;"Intel";2.3;8;"SSD";256;0;"Intel";"windows";1.0;62870.4
975;"Asus";"Gaming";17.3;1920;1080;0;0;"Intel";2.8;16;"Hybrid";256;1024;"Nvidia";"windows";2.0;109218.672
976;"HP";"Notebook";15.6;1920;1080;0;1;"Intel";2.7;8;"Hybrid";128;1024;"Nvidia";"windows";2.0;52161.12
977;"Lenovo";"Notebook";14.0;1366;768;0;0;"Intel";2.3;4;"Hybrid";508;0;"Intel";"windows";1.0;53386.56
978;"Asus";"2 in 1 Convertible";15.6;3840;2160;1;0;"Intel";2.7;16;"Hybrid";512;2048;"Nvidia";"windows";2.0;95850.72
980;"Asus";"Gaming";17.3;1920;1080;0;0;"Intel";2.8;16;"Hybrid";256;1024;"Nvidia";"windows";2.0;93186.72
981;"Dell";"2 in 1 Convertible";15.6;1920;1080;1;1;"Intel";2.7;12;"SSD";512;0;"Intel";"windows";2.0;69210.72
982;"Toshiba";"Notebook";13.3;1920;1080;0;0;"Intel";2.3;4;"SSD";128;0;"Intel";"windows";1.0;63669.6
983;"Lenovo";"Notebook";15.6;1920;1080;0;0;"AMD";3.6;6;"SSD";256;0;"AMD";"windows";2.0;29250.72
984;"Fujitsu";"Notebook";15.6;1366;768;0;0;"Intel";2.3;4;"SSD";256;0;"Intel";"windows";2.0;34578.72
985;"Toshiba";"Notebook";14.0;1366;768;0;0;"Intel";2.3;4;"HDD";500;0;"Intel";"windows";1.0;48751.2
986;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";2.5;4;"HDD";500;0;"AMD";"windows";2.0;31914.72
987;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";2.5;8;"HDD";1024;0;"Intel";"windows";2.0;42943.68
988;"Lenovo";"Gaming";15.6;1920;1080;0;1;"Intel";2.8;8;"Hybrid";128;1024;"Nvidia";"windows";2.0;63349.92
989;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";2.7;8;"HDD";1024;0;"AMD";"windows";2.0;39906.72
990;"Dell";"Notebook";14.0;1920;1080;0;0;"Intel";2.5;8;"SSD";128;0;"Intel";"windows";1.0;59620.32
991;"HP";"Netbook";12.5;1920;1080;0;0;"Intel";1.2;8;"SSD";512;0;"Intel";"windows";0.0;101658.24
992;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";2.0;4;"Hybrid";128;1024;"AMD";"windows";2.0;26586.72
993;"Lenovo";"Notebook";15.6;1366;768;0;0;"Intel";1.1;4;"SSD";128;0;"Intel";"N/A";1.0;14418.6336
994;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";2.3;8;"SSD";256;0;"Intel";"windows";2.0;71874.72
996;"Asus";"Notebook";13.3;3200;1800;0;0;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;61272.0
997;"HP";"Ultrabook";13.3;1920;1080;1;1;"Intel";2.7;8;"SSD";256;0;"Intel";"windows";1.0;71874.72
998;"Acer";"Notebook";15.6;1366;768;0;0;"Intel";1.1;4;"HDD";500;0;"Intel";"windows";2.0;20246.4
999;"Asus";"Gaming";15.6;1920;1080;0;0;"Intel";2.8;16;"Hybrid";256;1024;"Nvidia";"windows";2.0;95850.72
1000;"HP";"Ultrabook";14.0;1920;1080;0;0;"Intel";2.7;8;"SSD";512;0;"Intel";"windows";1.0;111301.92
1001;"Acer";"Gaming";15.6;1920;1080;0;1;"Intel";2.8;8;"Hybrid";128;1024;"Nvidia";"windows";2.0;67132.8
1002;"HP";"Notebook";13.3;1920;1080;0;1;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;63349.92
1003;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";2.4;4;"SSD";128;0;"Intel";"windows";2.0;29144.16
1004;"HP";"Notebook";14.0;1366;768;0;0;"Intel";2.5;4;"HDD";500;0;"Intel";"windows";1.0;41505.12
1005;"Toshiba";"Notebook";13.3;1920;1080;0;0;"Intel";2.3;4;"SSD";128;0;"Intel";"windows";1.0;63669.6
1006;"HP";"Notebook";14.0;1366;768;0;0;"Intel";2.4;4;"SSD";256;0;"Intel";"windows";1.0;58607.4672
1007;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";2.5;4;"SSD";256;0;"Intel";"windows";1.0;64202.4
1008;"HP";"Ultrabook";14.0;1920;1080;0;0;"Intel";2.6;8;"SSD";256;0;"Intel";"windows";1.0;77202.72
1009;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";2.5;8;"SSD";256;0;"Nvidia";"windows";1.0;55904.5728
1010;"HP";"Notebook";14.0;1366;768;0;0;"Intel";2.4;4;"HDD";500;0;"Intel";"windows";1.0;36443.52
1011;"Dell";"Gaming";15.6;1920;1080;0;0;"Intel";2.5;8;"Hybrid";1024;0;"Nvidia";"windows";2.0;50562.72
1012;"HP";"Ultrabook";12.5;1920;1080;0;0;"Intel";2.5;4;"HDD";500;0;"Intel";"windows";1.0;81997.92
1013;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";2.5;4;"SSD";256;0;"Intel";"windows";1.0;84715.2
1014;"HP";"Ultrabook";14.0;1920;1080;0;0;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;100550.5488
1015;"HP";"Notebook";13.3;1366;768;0;0;"Intel";2.4;4;"HDD";500;0;"Intel";"windows";1.0;42624.0
1016;"Toshiba";"Notebook";13.3;1366;768;0;0;"Intel";2.3;8;"SSD";256;0;"Intel";"windows";1.0;64468.8
1017;"HP";"Notebook";15.6;1366;768;0;0;"Intel";2.4;4;"SSD";256;0;"Intel";"windows";2.0;41025.0672
1018;"Lenovo";"Notebook";17.3;3840;2160;0;1;"Intel";2.7;16;"SSD";512;0;"Nvidia";"windows";2.0;158135.04
1019;"Toshiba";"Notebook";14.0;1920;1080;0;1;"Intel";2.3;8;"SSD";256;0;"Intel";"windows";1.0;79387.2
1020;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;118761.12
1021;"Dell";"2 in 1 Convertible";15.6;1920;1080;1;1;"Intel";2.3;4;"HDD";1024;0;"Intel";"windows";2.0;42410.3472
1022;"Toshiba";"Ultrabook";13.3;1920;1080;0;0;"Intel";2.3;8;"SSD";256;0;"Intel";"windows";1.0;84715.2
1023;"HP";"Notebook";13.3;1920;1080;0;1;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;61218.72
1024;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";2.7;8;"SSD";256;0;"Nvidia";"windows";1.0;63159.7104
1025;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";2.4;8;"HDD";500;0;"Intel";"windows";2.0;55754.3232
1026;"HP";"Ultrabook";12.5;1366;768;0;0;"Intel";2.5;4;"SSD";256;0;"Intel";"windows";1.0;83063.52
1027;"HP";"Notebook";14.0;1366;768;0;0;"Intel";2.5;4;"HDD";500;0;"Intel";"windows";2.0;63349.92
1028;"HP";"Notebook";14.0;1366;768;0;0;"Intel";2.5;4;"HDD";500;0;"Intel";"windows";1.0;56476.8
1029;"Dell";"Ultrabook";13.3;3200;1800;1;0;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;86526.72
1030;"HP";"Notebook";17.3;1920;1080;0;0;"Intel";2.5;8;"SSD";256;0;"Nvidia";"windows";2.0;57542.4
1031;"HP";"Notebook";14.0;1366;768;0;0;"Intel";2.5;4;"SSD";256;0;"Intel";"windows";1.0;51841.44
1032;"Acer";"Notebook";15.6;1366;768;0;0;"AMD";3.0;6;"HDD";1024;0;"AMD";"windows";2.0;21791.52
1033;"MSI";"Gaming";17.3;1920;1080;0;0;"Intel";2.8;8;"Hybrid";128;1024;"Nvidia";"windows";2.0;63499.104
1034;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";2.3;8;"SSD";256;0;"Intel";"windows";1.0;63669.6
1035;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;65480.5872
1036;"HP";"Ultrabook";12.5;1920;1080;0;0;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;71874.72
1037;"HP";"Notebook";15.6;1366;768;0;0;"Intel";2.5;4;"HDD";500;0;"Intel";"windows";2.0;39533.76
1038;"Toshiba";"Ultrabook";14.0;1920;1080;0;1;"Intel";2.6;8;"SSD";256;0;"Intel";"windows";1.0;91908.0
1039;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";2.4;8;"SSD";256;0;"Intel";"windows";2.0;56633.976
1040;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;53839.9728
1041;"Lenovo";"2 in 1 Convertible";15.6;1920;1080;1;1;"Intel";2.5;4;"SSD";256;0;"Intel";"windows";1.0;45128.16
1042;"Vero";"Notebook";14.0;1366;768;0;0;"Intel";1.4;2;"Flash Storage";32;0;"Intel";"windows";1.0;11231.424
1043;"Toshiba";"Notebook";15.6;1920;1080;0;1;"Intel";2.5;16;"SSD";256;0;"Nvidia";"windows";2.0;75924.0
1044;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";2.3;8;"SSD";256;0;"Intel";"windows";2.0;55922.688
1045;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";2.3;4;"HDD";500;0;"Intel";"windows";1.0;53280.0
1046;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";2.4;8;"Hybrid";256;500;"Intel";"windows";1.0;112065.9552
1047;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";2.3;8;"SSD";256;0;"Intel";"windows";1.0;78268.32
1048;"MSI";"Gaming";17.3;1920;1080;0;1;"Intel";2.7;16;"Hybrid";256;1024;"Nvidia";"windows";3.0;82351.6992
1049;"Lenovo";"Gaming";17.3;1920;1080;0;1;"Intel";2.6;16;"Hybrid";128;1024;"Nvidia";"windows";4.0;122010.6672
